URL,Title,Brand,Price,Num of Ratings,Scores,Reviews,product_id,Answered Qs
"https://www.daraz.pk/catalog/?spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq&_keyori=ss&from=input&q=phones&page=5, https://www.daraz.pk/catalog/?spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq&_keyori=ss&from=input&q=phones&page=5","Redmi note 12 8GB RAM -128GB ROM PTA APPROVED OFFICIAL WARRANTY SUPER FAST CHARGING, None",Redmi,50499,123,3.3,"phone is damaged from edges, pictures uploaded\n,  Same As Described original product found in reasonable price than Market\n,  Seller is fraud. He is sending Redmi 12C instead of Redmi Note 12. DARAZ.PK should take action on this. In last 1 week multiple reviews came from buyers as they have received wrong product. Fortunately i have recorded video while opening my parcel. I have attached video evidence. I hope Daraz.pk will take immediate action and compensate the buyers on priority. I will never order from this store again.\n,  Genuine product as shown. Most reasonable price on Daraz even any mobile market.\n,  #11.11 Good and Pin Packed Mobile Thanks seller and daraz No any Fault\n,  #11.11 Ordered grey colour but received green. Green is also a very good colour. Product is very good. The price is also very reasonable as compared to the market.\n,  Same As Described original product found in reasonable price than Market\n,  nice phone, camera results awesome 👍,\n,  thanks 👍 good product 👍 colour black kaha tha but green Mila anyway so NYC colour fade\n",5f58fd14-2e06-4c35-8894-e592596e52f6,1
https://www.daraz.pk/catalog/?spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq&_keyori=ss&from=input&q=phones&page=5,Like New Phones - Used Apple iPhone X - Silver 64 GB - PTA Approved,Apple,97999,1,5,"highly recommend...\n,  highly recommend...\n,  highly recommend...\n",0658f5f0-c4bf-4b59-ab27-d271800d1a99,0
"https://www.daraz.pk/catalog/?spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq&_keyori=ss&from=input&q=phones&page=5, https://www.daraz.pk/catalog/?spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq&_keyori=ss&from=input&q=phones&page=5","Infinix Note 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery, None",Infinix,43499,90,4.3,"پن پیک فون ہے۔ جو لوگ کہتے ہیں کہ ڈبے میں کچھ چیزیں کم ہیں ۔ تو شائد اس کی وجہ یہ ہے کہ یہ ماڈل چائنہ اسمبل ہے ۔ باقی اللہ بہتر جانتا ہے۔\n, "" Its 128 gb variant not available in Pakistan but the seller has amazingly provided it. The product is genuine, received well packed and timely deievered. Thanks to seller and daraz...\n"",  #11.11 To cut the long story short: all is well and of fine quality.... really satisfied with each and every single thing.. #11.11\n, "" Its 128 gb variant not available in Pakistan but the seller has amazingly provided it. The product is genuine, received well packed and timely deievered. Thanks to seller and daraz...\n"",  mobile is pta aproved. moible is very good. this mobile was only available on daraz. in market it is not available .the crated goes to daraz. i bought it on 38919 rupess. 8 128 i hope it is a good price\n,  #11.11 To cut the long story short: all is well and of fine quality.... really satisfied with each and every single thing.. #11.11\n,  The product was same as was expected. Although delivery got very late but wait was worth it. Mobile was pin packed and PTA approved.Thanks a lot\n,  i have received my phone in time new and original condition best seller best service thank you daraz for best services!\n,  origional product. pta approved hai, non activated phone tha. sim dal k active kiya warranty 1 year activate hui ha. at first i was worried by reading some negative comments but origional product rcvd. 5 stars to seller .\n",87e35591-d4c8-4090-bab2-ffb586fb2957,154
https://www.daraz.pk/catalog/?spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq&_keyori=ss&from=input&q=phones&page=5,Tecno SPARK 10 PRO 8GB RAM - 256GB ROM PTA APPROVED OFFICIAL BRAND WARRANTY,Tecno,38450,87,4.6,"Excellent 👍 Pin pack device with mega discount in #11.11 #11.11 seller is honest Daraz has become a life patner. Thanks Daraz. Thanks Tecno Pakistan.\n,  Mobil is little bit slow, camera result average. Seller is not cooperating but product received is well packed and as per mentioned specifications\n,  Tecno Spark 10 Pro 💯% original mobile, PTA approved, sealed pack, box pack, with all accessories. thank and love u daraz and seller 🥰🌹👍\n,  Mobil is little bit slow, camera result average. Seller is not cooperating but product received is well packed and as per mentioned specifications\n,  at least i recieved my phone its awesome phone features also best, camera 💯 , battery life too good, smart and weight less phone 💯 recommended\n,  After using for few days i found this phone very recommended under such price\n,  الحمدللہ ٹیکنو موبائل فون %ا100 اوریجنل موبائل ہے ۔ وارنٹی بھی 13 مہینے کی ہے ۔ میں سیلر کی سروسز سے مطمئن ہوں ۔\n,  #11.11 میں نے ابھی تک اسے کھولا نہیں ہے ۔ ارڈر دیے ہوئے چھ دن ہو چکے تھے کافی لیٹ ایا ہے ۔ لیکن بہرحال اوریجنل پروڈکٹ لگ رہی ہے ۔ شکریہ دراز 🌹\n,  very good mobile phone 📱 Tecno spark 10 thanks daraz\n",701dda98-b1be-48a1-81b4-6ba32ca4479e,0
"https://www.daraz.pk/catalog/?spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq&_keyori=ss&from=input&q=phones&page=5, https://www.daraz.pk/catalog/?spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq&_keyori=ss&from=input&q=phones&page=5","vivo Y17s - 6GB RAM - 128GB ROM - 5000mAh Battery - 50+2 MP Camera - Helio G85 Processor, None",Vivo,44999,63,4.8,"original set and PTA approved set hai. boht hi aala mobile hai, mat forest green color hai. actual price of mobile was Rs.45000 but I ordered during daraz #11.11 sale and I got in Rs.42000 by availing two discount vouchers. daraz ny mobile buy karny ki bhi tension dur kar di hai, ghar bethy original mobile wo bhi market sey low price mein. Thanks daraz.pk\n,  #11.11 jitni tareef kru utni kam hy mashallah AJ tak ka sab se behtareen or aala qism ka mobile hy Meri review hy 10/10 mashallah so happy 😊😊\n,  Product quality is amazing and reached safe at doorstep. Seller is really cooperative and friendly in communication. Recieved product as it is reflected on Daraz. Original product. 100% Gebuin. However, around Rs.2000 costly than physical market. Prices should be aligned to the market rate to eradicate price manipulation. Overall, satisfied with product quality but not satisfied with delivery and product price.\n,  delivery little bit late, but all ok pta approved 1 year warranty non active phone\n, "" Im not happy with such a phatic service by daraz. if you cant bear workload dont put silly ideas like 11.11\n"",  #11.11 original mobile and also reasonable price thank daraz and seller\n,  very good and amazing mobile Excellent seller and Always good from Daraz\n,  Product quality is amazing and reached safe at doorstep. Seller is really cooperative and friendly in communication. Recieved product as it is reflected on Daraz. Original product. 100% Gebuin. However, around Rs.2000 costly than physical market. Prices should be aligned to the market rate to eradicate price manipulation. Overall, satisfied with product quality but not satisfied with delivery and product price.\n,  order k 1 week k bad parcel dispatch kia tha very slow service but product is fine and original pta approved\n",402684d7-669a-4b43-a503-0d86497773a7,57
"https://www.daraz.pk/catalog/?spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq&_keyori=ss&from=input&q=phones&page=5, https://www.daraz.pk/catalog/?spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq&_keyori=ss&from=input&q=phones&page=5","SPARX NEO 7 ULTRA 6+128GB || 6.7"" DISPLAY || 5000mAh BATTERY || OCTA CORE PROCESSOR || FAST CHARGING || PTA APPROVED || ONE YEAR BRAND WARRANTY, None",SPARX,30499,94,4.4,"very very beautiful mobile ..i very happy.. price b okk.thanks daraz and seller ..thanku\n,  Awesome mobile recieved on time very fast processor lovely color seller are very cooperative totally satisfied 👌👍\n,  thank you Daraz. kam price m achi chiz. saller bht acha h. mobile bht acha h. jaisa dikha waisa paya\n,  very very beautiful mobile ..i very happy.. price b okk.thanks daraz and seller ..thanku\n, "" its fantastic very beautiful mobile and seller is very honest\n"",  mara purana phone ka camera ka result harab ha lakin jasi cheez dikhi wasi hi mili jasi products dikhayi wasi hi ayi NYC bro Thanks Daraz and seller\n,  use kr ka chk Kiya ha boht acha ha mbl phone delivery time hui ha colour boht pyra ha thanks seller\n,  wow what a phone im. surprised when i saw this phone infinix has no competetion with spark neo7 ultra its an amazing phone very impressive and build quality in this price range top class specialy camera believe u will be very happy to buy this phone dnt think read my. coment and order it .. thanks for comfortablr and safe service\n,  It was good experience seller is also cooperative. Recommended person.\n",d8c11aea-d9a2-416f-b204-928aaba97ff7,225
,,,0,0,,,e7dbac76-54aa-4f07-b5fb-a1b2ac4b1912,0
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq,VGOTEL Note 23 || 8GB+8GB RAM 256GB ROM || 5000mAh Battery,VGOTEL,32999,0,,None,9b73bfde-fc8a-4e28-83bf-b82abed15d31,0
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq,Samsung Galaxy A24 8GB+128GB,Samsung,72999,97,4.6,"It was an absolutely amazing experience. ordered on the 17th-October night and got it around 01-pm afternoon on 18th-October in less than 12 hours. As far as the product is concerned, Samsung is always a great experience as I have been a user of it since the beginning of the Android era back in 2010. Thanks, Daraz and seller, for extreme level service. Daraz is a highly recommended e-commerce platform of Pakistan from 2016 to till date, never disappointed me with services.\n,  Perfect packing timely delivery original product 100% Authentic excellent experience Highly recommended for those who afraid to buy costly items online . thanx seller n Daraz.\n,  Excellent 👌\n,  Genuine Product ❤️❤️❤️ Thanks Seller 😊🤩🤩 Thanks Daraz 👍👍\n,  Awesome mobile excellent service by\n,  ماشاءاللہ جس رنگ میں آرڈر کیا تھا وہی ملا ہے اور موبائل ڈبہ پیک تھا جو اپنے ہاتھ سے کھولا اور آج سے ہی وارنٹی شروع ہوئی، ڈیلیور بھی وقت سے پہلے ہوا۔شکریہ سیلر\n,  I am very Happy. the phone is great and delivered within 2 days. thanks\n,  Orginal stuff. Satisfied!\n,  genuine sealed product, warranty started after i started using it. 1st very good online experience on mobile. always check authentic brand verified from daraz.\n",fc851295-ea0f-4908-a884-356f42b42fb6,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq","Redmi 12C - 6.71"" Inch Display - 4GB RAM, None",Redmi,25990,70,4.5,"Mobile was repacked there was no company seal when i confirmed from MI service center they confirm that mobile was Repacked and was Activated 11 days before purchasing date and this shop owner have Assured me and other customers that mobile is not repacked and you will activate for the first time they lied and they are selling the product at increased price from official price but we have comprised on price that they will give us seal pack product but they scammed us and given us a repacked product which was activated before Purchasing.\n,  Nice mobile delivery in time thanks for seller\n,  thank you draz and thank you seller bohat Acha mobile Hy or same colour Jo order Kia tha bohat Acha seller Hy over all very nice and good experience\n,  delivered phone same as shown in picture\n,  product delivered with in the time period given. thanks daraz and seller for keeping our trust.\n,  First experience for buying mobile phone from Daraz, good Mobile Phone with reasonable price, Seller is very cooperative. Recommended Seller 👍\n,  Like every time, this time also the experience was very good and I received the delivery on time. Thank you daraz\n,  Honest seller. Geniun product. Same as shown. PTA approved. 11/11 offer benefit. Very low price. Thanks daraz. 5 stars.\n,  original product and sealed. bus delivery time zyada laga tha may be due to 11 11\n",2ec9a431-8420-49dc-bcc1-46fa4cfaff8c,30
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq,Redmi A2+ || 3GB Ram 64GB Rom || 5000mAh Battery Xiaomi Redmi A2 Plus,Redmi,19999,111,4.7,""" Original Product, Packing for logistics was excellent. Delivered on first promised day( took 4 days to deliver a standard time. price slight higher than company declared price and market price but its ok in case of 0%installments\n"",  Thanks to the seller for the phone the same as I ordered, the same color keeps your trust to people but guarantee card is Missing I ordered one more same mobile with an other number\n,  received my package today good looking mobile in this price tag.\n,  Received just in one day, Looks good. 👍\n,  very nice and good mobile in this price range and its my first experience very good experience\n,  Honest Seller, the product was same as shown. delivery little bit late but the seller 100% Recommend.\n,  Original Product and super fast delivery within 18 hours. Good seller. thanks Daraz.\n,  same product. jo btaya wohi delivere kia delivery service boht fast hy. good.\n,  Xiaomi no 1 world choice nice fone big battery charging type C honi chahia thi.\n",b330d529-2078-406b-908c-b55b9e373077,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq","Infinix Hot 30 , 8GB RAM 128GB ROM , 50MP Main Camera , Fingerprint , 5000mAh Battery, None",Infinix,36999,133,4.9,"1 . Look & Design: Phone is awesome in look very beautiful design. Feels like premium flagship 2. Performance : Satisfactory 3. Battery : Awesome 4. Front Camera Average 5. Back Camera : Good but not excellent 6. Over all : Value for money. Recommended this item.\n,  بہت ہی اچھا موبائل ہے اور بہت پیاری پیکنگ ہے بیسٹ کوالٹی کا موبائل ہے اور بہت ہی کام قیمت میں\n,  I like the product its non active device and nicely company packed. I Always order from your store. 👍 thanks i received samecolor as i want\n,  I like the product its non active device and nicely company packed. I Always order from your store. 👍 thanks i received samecolor as i want\n,  بہت ہی اچھا موبائل ہے اور بہت پیاری پیکنگ ہے بیسٹ کوالٹی کا موبائل ہے اور بہت ہی کام قیمت میں\n, "" Product was delivered within two days, Alhamdolillah I received the same phone as they promised. I was worried about the delivery of the product but the seller was very cooperative. Thankyou again. I am unable to share my phones pictures because i captured them from my old phone, and unfortunately its battery is dead, (the reason i bought this phone). I would definitely recommend people to buy from AlhamdoLillah Traders Co. They are trusted 😃, From: Dera Ismail Khan.\n"", "" Trusted Vendor, Responsive.. well packed received in a very good condition.. a Very beautiful Mobile phone, havent used yet but Hope it would work great... thanks Seller\n"",  I Give 5 Star Rating on this product. The seller is very cooperative, honest, friendly and has fast delivery service. Give me the original product. same as show in add. Thanks seller and thanks Daraz.\n,  So i ordered white color accidentally but mene seller ko chat me kh dia k mugha green chahiya and he said ok but seller ne bhi galti se white bhj dia. Jb mugha deliver hua to mene unse contact kia and unho ne mugha replace krna ki offer ki k ap is shop pr ja kr clr change krwa le. Amazing after sales. And the product i got is genuine box packed.\n",5f3cad4b-29ed-4765-b61c-f9fa387a4114,182
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq,Samsung Galaxy A04 4GB+64GB,Samsung,42999,144,4.6,"Zabrdast mobile hy. Original packing k sath. Markeet me final 39000 ka mil raha tha. Daraz se 36500 ka mila hy. Thnkew daraz\n,  Thanks Daraz. Original device in a low price and deliver safely on time. Keep it up\n,  best mobile good and save and fast delivery on time.. thank you selar thank you daraz\n,  buht hi Acha experience raha. Market se buht hi discounted price pr buy kiya and also delivered within one day. Happy with purchase😊\n, "" It was worth it! The mobile phone is original and really good in performance and it is really recommended. The only thing missing is that we didnt get any warranty card in the box.\n"",  product is made in Pakistan however it is of good quality\n,  Bohat hi aala phone hey, 👋😊👋👋 Thanks to Seller and Daraz\n,  Best product Best seller service thanks Draz\n,  best mobile good and save and fast delivery on time.. thank you selar thank you daraz\n",4c33b5eb-85b1-4c7b-a92a-8c3d7f6c1cdf,0
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq,itel A60s 4GB RAM* +128GB ROM 6.6″ HD+ Display 5000mAh Battery PTA approved Official Brand Warranty,itel,22399,86,4.7,"Reciceved it in 3 days good mobile original no damage to the product original charger was also in the box Recommended Seller\n,  UNBEATABLE PRICE BY SELLER VERY CO OPERATIVE SELLER BUT VERY LATE ANSWERING . OVERALL 10/10 THANK YOU TO DARAZ PLATFORM\n,  Product is original and as per details given. Delivered well before the committed time. Good presentable packaging, delivery is safe and sound.recommended the saller.\n,  Product is original and as per details given. Delivered well before the committed time. Good presentable packaging, delivery is safe and sound.recommended the saller.\n,  UNBEATABLE PRICE BY SELLER VERY CO OPERATIVE SELLER BUT VERY LATE ANSWERING . OVERALL 10/10 THANK YOU TO DARAZ PLATFORM\n,  Very Good seller at daraz store.i am satisfied with this order and recommend this seller. very Good and fast mobile thanks daraz.\n,  very nice good quality mobile average price rom 128GB\n,  very good seller original product\n,  zaberdast 10/10\n",dbd72fed-c732-4adb-9d05-9cef730c18c8,0
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq,Like New Phones - Used Apple iPhone SE 2nd Gen (2020) - Black 64 GB - PTA Approved,Apple,70999,1,5,"awesome condition...very light and tiny scratch....91 percent battery...\n,  awesome condition...very light and tiny scratch....91 percent battery...\n,  awesome condition...very light and tiny scratch....91 percent battery...\n",e53ebb0c-0f67-4751-af75-86861255121c,0
https://www.daraz.pk/products/like-new-phones-used-apple-iphone-x-silver-256-gb-pta-approved-i435087172-s2088535157.html?spm=a2a0e.searchlist.sku.2.4b404af4x2ZsjH&search=1,Like New Phones - Used Apple iPhone X - Space Gray 256 GB - PTA Approved,Apple,106999,1,5,None,4466ecad-ec63-4a07-b395-a8da4862e793,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq","Honor X5 Dual SIM 2GB RAM 32GB 4G 1Year Official Warranty, None",Honor,19999,88,4.7,"Amazing phone within the discounted price of #11.11 I would recommend everyone if you are looking to get the basics done alright and don’t want to spend too much this is the right choice. Quality is not cheap like other phones in this budget. However I do have one complaint as the phone down have a case in the box and no warranty card. #11.11\n,  i am using this mobile for 5 days now. best mobile for basic tasks like whatsapp call youtube etc. i received it on 11.11 sale at price 15k which is too good deal. everyone appriciate its look. working smooth and battery timing is too good. 👍\n,  Received Brand new box packed mobile. Quality Seems to be good. Performance is also fine. Excellent product, Original and value for Money.\n,  excellent mobile excellent service excellent response time to time thanks for everything recommended you all guys who are just thinking for buying..want to give 10 stars am so glad to have this beautiful product.\n,  Received Brand new box packed mobile. Quality Seems to be good. Performance is also fine. Excellent product, Original and value for Money.\n,  Many thanks daraz team and same specs as in description and mobile is very well.. Its surprise gift to my mother and she is very happy after getting this 😍\n,  beautiful cell.. original honor x5 seal peck..\n,  nice products nice quality fast delivery\n,  sir mene 11.11 sale men Lia ha wahan HBL bank se pay krne par 15000 ka show horha tha Lekin mere AP ne 16609 Kate ha ye Kya msla ha mene HBL bank se he pay kia tha plz muje apny 1500 wapis karega thx\n",6713520e-51f0-4db3-b18e-0bc602f358d5,85
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq","Infinix Note 30 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging, None",Infinix,46999,100,4.8,"""Recently acquired the Infinix Note 30 – impressed with its overall performance. The shipment exceeded expected delivery time, though there was a color discrepancy (ordered black, received gray). Will share detailed performance feedback after more use. Appreciate Daraz team for their service.""\n,  Great phone and in same condition box packed sealed. Orrigional accessories. Everything is great but delivery was not good by leopard. They tell that delivery is not in that area.\n,  Mashallah phone Tu great ha budget friendly value for money packing company packing mei tha seal pack sound system JBL company Ka ha sound la Jawab ha 10/10 for seller and for phone 10/8\n,  thankyou Alhamdulillah trading co for delivering phone fast and on time. they delivered box packed genuine product. businesses like Alhamdulillah trading co are reason to trust ecommerce. keep up the good work. looking forward to do business again.\n,  Great phone and in same condition box packed sealed. Orrigional accessories. Everything is great but delivery was not good by leopard. They tell that delivery is not in that area.\n,  Asslaam u Alaikum & Thanks to seller after my order I received phone in 50/- Hrs very fast service of Daraz & Seller.I got phone in genuine condition.God bless u Brother\n,  very nice mobile infnix Note 30 quality is amazing colour osam Thanks draz\n,  appreciation for Daraz and seller.. placed order and recieved in less than 24 hrs.. fast and safe delivery.. thumbs up 👍\n,  very good phone in this budget. very sleek design, good battery , graphics and performance.\n",c19ef0dc-19a1-4a0e-a687-6fcbac3a1f7c,217
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq,Xiaomi Redmi Note 12 || 8GB Ram 128GB Rom || 5000mAh Battery 33W Fast Charger,Xiaomi,50399,64,4.8,"Assalam u Alaikum Received before due date original product,packing was a little poor , but seller is coprative.It was my first purchase on installment happy to get it on 0% Mark up\n,  The seller was very cooperative and delivered the phone in just 3 days upon my request. The phone is just perfect and everything what I was looking for.\n,  Same as described.. Amazing Packing and received just in 2 days.. Highly recommend\n,  The seller was very cooperative and delivered the phone in just 3 days upon my request. The phone is just perfect and everything what I was looking for.\n,  Masha Allah Jo select kia tha wohi same received Huwa hai aur bohat fast delivery hui hai thanks seller 👍\n,  Received within two days same as shown in advertisement.\n,  Absolutely amazing product and 5 star to all service 1.Price 2.Genuine product 3.Daraz Discount n vouchers 4. Delivery Time 5.Seller Response 6.Bank Voucher and Installment on 0 Percent markup All these things help me to get this amazing mobile at roughly 47000 which is less then market. Thanks all amd amazing daraz sale. 11.11\n,  Same as described.. Amazing Packing and received just in 2 days.. Highly recommend\n,  jo mng waya tha wohi hai thnkz daraz\n",d33a0766-13ba-45df-a16a-ed8fecbaac77,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq","Samsung Galaxy A04 4GB - 64GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY, None",Samsung,29999,44,4.5,"Mashallah 11.11 Sale Received safe packed PTA approved Dilivered in time response excellent Great Quality Satisfied original item received thanks seller and Daraz 👍👍😁😊\n,  Quality is good. Original product. Non activated\n,  # 11.11 brand new. pin packed. good quality. got in 20000/- only. made in Pakistan. Seller Recommended.\n,  # 11.11 brand new. pin packed. good quality. got in 20000/- only. made in Pakistan. Seller Recommended.\n,  i loved the phone, its orignal n sealed brand new phone. Thank you seller.\n,  excellent phone at a very cheap price on 11.11 sale HBL deal.\n,  Good Product delivered with seal pack Thanks Daraz\n,  good product. well packed.\n,  👍\n",06060bdc-eb41-46fc-945d-01895a4ed5a8,37
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq","Sparx neo 7 ultra 8GB RAM 128GB ROM || 50 MP dual camera || 5000mAh battery || PTA approved || 1 year brand warranty, None",Sparx,32999,34,4.3,"mobile bahot acha hai. 8 gb ram h aor rom 128 gb hain. software normal lag ra h. camera theek h. overall ais price m zabardast chiz h. saller bahot acha bnda h. main nay usy msg kr kr bht tang kya 😂 lkn saller nay mjhy hr bar reply di. thank you Daraz and thank you saller\n,  It is the best product and the original as I have advertised, I have got no two opinions, you also order you will like daraz and service is also good and the thing is also cute and has come with absolutely good Awesome products and original Spark phone with box and charger and warranty crad thank you daraz\n,  slam or thanks daraz bhot hi service ha 1din phly hi parsl rcve ho gay ha save packing Kay shat bhot hi ache device ha 2din use kry KY bad bhe koi isu ni Aya again thanks daraz\n,  seller ko 11 november order dia tha aor 13 november ke 4 baje order book kia tha. delivery to time se agai lekin kafi jaldi thi mobile ki.is waja se seller ko jaldi krni chahye thi. over all experience was good achi chez bheji. koi gift bhejte to kafi acha lagta but no way thnx alot.\n,  zabrdast amazing 😍😍😍😍😍 thank you so much for this owesome mobile bht hi Alla saller is very coprative yeh bnda waky hlal kma rha hai 🌹🌹🌹🌹🌹❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍\n,  I am satisfied with the product n recommended\n,  received as shown. good quality. ordered again for my mother also\n,  Original product received before estimated date. Satisfied with seller 😊\n,  Thank you Seller Jo chez mangwaya wae Mila hai Shokurya...... baqii Delivery ponchaney waley ne bahot tang Kia.... TSC walooon....\n",fab83c6c-940a-4dc4-be05-9f1392da85bc,75
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq","Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging, None",Redmi,29999,67,4.8,"received Original Product of Redme... Seller Response Very Good and Early. Satisfied 👍\n,  Mobile to Pinpack hai jaldi bi Ponch aya laikn delivery walo ne us adress pe nahi ponchaya jo adress dia tha balke call kr ke inform kia gaya or kaha gaya k a ke khud le jaye jiske ko laine k kiye mujhe 12 km dor ja ke kaina para bht afsos howa is bat pe.\n,  Great mobile, fast charging bhi nahi hai and No Glass No Cover. Best for my Rayyan Ali Khan.\n,  Great mobile, fast charging bhi nahi hai and No Glass No Cover. Best for my Rayyan Ali Khan.\n,  excellent.. thanks for delivering in quick time\n,  I request for mint color in chat but received blue other wise good reasonable price\n,  delivery & products quality is very good I recommend to any one who interested\n,  MashAllah nice mobile\n,  bhot acha mobile received hoa Hai\n",38da4c8c-a2e5-472f-b08f-1db47768d335,56
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=6&q=phones&spm=a2a0e.searchlist.pagination.5.70506f5bOKJypq","Itel S23 - 6.6"" Inch Display - 8GB + 8GB RAM - 128GB / 256GB ROM, None",Itel,27999,38,4.5,"Excellent product, genuine and original product, PTA approved. No Patched mobile. Seller sounds a very professional and committed in such deals. strongly recommended and feel free to buy this product. Thank you Daraz and Grateful to you Dear Seller...\n,  #11.11 received as per specs mentioned. highly recommended.\n,  Box was sealed and came with all accessories. The seller is recommended for geniune product.\n,  excellent device delivered before time 100% seller recommended.\n,  very beautiful thanks shop tech love you set was pin pack\n,  #11.11 received as per specs mentioned. highly recommended.\n,  I am regular customer of daraz and always have a v.good Experience with daraz. Itel s23 is Excellent same as show in picture Thank you daraz\n,  Good Packing and delivery on time...Great Work\n,  recieved on time\n",8ea5ca6c-dcf8-4acc-b085-2757a02e8340,54
